place_id,nama_wisata,deskripsi,kategori,kota,harga,rating,lat,long,gambar,fitur_gabungan
63,Perpustakaan Nasional,"Perpustakaan Nasional adalah perpustakaan yang secara khusus didirikan oleh Pemerintah Negara demi menyimpan informasi negara tersebut. Berbeda dengan perpustakaan umum, sangatlah jarang khalayak ramai diperbolehkan meminjam buku. Seringkali sebuah perpustakaan nasional menyimpan koleksi langka dan bersejarah.\nBeberapa perpustakaan awal bisa disebut perpustakaan nasional, seperti Perpustakaan Alexandria yang merupakan Perpustakaan Mesir Kuno. Perpustakaan nasional sering kali berukuran sangat besar dan luas apalagi jika diperbandingkan dengan perpustakaan biasa lainnya di negaranya. Beberapa negara yang tidak independen, tetapi tetap berkeinginan melestarikan budaya khusus mereka umumnya mendirikan sebuah perpustakaan nasional dengan segala atribut kelembagaan tersebut deposito hukum.\nBanyak perpustakaan nasional yang bekerja sama dengan Federasi Internasional dari Asosiasi dan Institusi Perpustakaan (bahasa Inggris: International Federation of Library Associations and Institutions (IFLA)) guna membagas tugas umum, menetapkan, dan mempromosikan standar umum serta pelaksanaan proyek untuk membantu memenuhi tugas mereka. Perpustakaan nasional di Eropa berpartisipasi dalam Perpustakaan Eropa. Ini merupakan pelayanan dari Konferensi Pustakawan Nasional Eropa (bahasa Inggris: Conference of European National Librarians (CENL)).\nSalah satu rencana pertama dari sebuah perpustakaan nasional yang dirancang oleh matematikawan, John Dee, pada tahun 1556 yang diperlihatkan pada Mary I dari Inggris dengan rencana yang visioner untuk pelestarian buku-buku lama, manuskrip, dan catatan dan pendirian perpustakaan nasional, tetapi proposal tersebut tidak disetujui.",Budaya,Jakarta,0,4.7,-6.1812918,106.8268717,https://asset.kompas.com/crops/nMH4pYLJfv0TDJs0ISqdXCGXXT0=/0x49:800x582/1200x800/data/photo/2018/01/06/1500126999.jpg,perpustakaan nasional budaya jakarta perpustakaan nasional adalah perpustakaan yang secara khusus didirikan oleh pemerintah negara demi menyimpan informasi negara tersebut berbeda dengan perpustakaan umum sangatlah jarang khalayak ramai diperbolehkan meminjam buku seringkali sebuah perpustakaan nasional menyimpan koleksi langka dan bersejarah nbeberapa perpustakaan awal bisa disebut perpustakaan nasional seperti perpustakaan alexandria yang merupakan perpustakaan mesir kuno perpustakaan nasional sering kali berukuran sangat besar dan luas apalagi jika diperbandingkan dengan perpustakaan biasa lainnya di negaranya beberapa negara yang tidak independen tetapi tetap berkeinginan melestarikan budaya khusus mereka umumnya mendirikan sebuah perpustakaan nasional dengan segala atribut kelembagaan tersebut deposito hukum nbanyak perpustakaan nasional yang bekerja sama dengan federasi internasional dari asosiasi dan institusi perpustakaan bahasa inggris international federation of library associations and institutions ifla guna membagas tugas umum menetapkan dan mempromosikan standar umum serta pelaksanaan proyek untuk membantu memenuhi tugas mereka perpustakaan nasional di eropa berpartisipasi dalam perpustakaan eropa ini merupakan pelayanan dari konferensi pustakawan nasional eropa bahasa inggris conference of european national librarians cenl nsalah satu rencana pertama dari sebuah perpustakaan nasional yang dirancang oleh matematikawan john dee pada tahun 1556 yang diperlihatkan pada mary i dari inggris dengan rencana yang visioner untuk pelestarian buku buku lama manuskrip dan catatan dan pendirian perpustakaan nasional tetapi proposal tersebut tidak disetujui
64,Cibubur Garden Diary (Cibugary),"Cibubur Garden Dairy atau biasa dikenal degan sebutan Cibugary merupakan sebuah perternakan sapi perah dan peternakan kambing yang memiliki nuansa kebun dikawasan Cibubur, sang empunya Bapak Rachmat Baghory mempunyai inisiatif untuk menjadikan tempat tersebut sebagai wisata agro edukatif terutama untuk anak-anak.",Cagar Alam,Jakarta,50000,4.8,-6.3799969,106.8949793,https://cdn-spotlight.sgp1.digitaloceanspaces.com/image/2023/01/07/adac8728a32fac393d548c7ed643509f-wisata-cibubur-garden.jpg,cibubur garden diary cibugary cagar alam jakarta cibubur garden dairy atau biasa dikenal degan sebutan cibugary merupakan sebuah perternakan sapi perah dan peternakan kambing yang memiliki nuansa kebun dikawasan cibubur sang empunya bapak rachmat baghory mempunyai inisiatif untuk menjadikan tempat tersebut sebagai wisata agro edukatif terutama untuk anak anak
65,Waterboom PIK (Pantai Indah Kapuk),"Waterbom Jakarta merupakan sebuah wahana permainan air yang cukup populer di kawasan Pantai Indah Kapuk (PIK), Jakarta Utara. Harga tiket masuk Waterboom PIK tidak terlalu menguras kantong, hanya Rp 100 ribu per orang saat weekday atau Rp 200 ribu saat weekend. Waterboom PIK menjadi objek wisata favorit saat liburan karena menawarkan fasilitas memadai dan memiliki wahana permainan air yang terbilang lengkap.",Taman Hiburan,Jakarta,300000,4.4,-6.1136559,106.7478596,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/5d/6e/6a/waterbom-jakarta.jpg?w=1200&h=-1&s=1,waterboom pik pantai indah kapuk taman hiburan jakarta waterbom jakarta merupakan sebuah wahana permainan air yang cukup populer di kawasan pantai indah kapuk pik jakarta utara harga tiket masuk waterboom pik tidak terlalu menguras kantong hanya rp 100 ribu per orang saat weekday atau rp 200 ribu saat weekend waterboom pik menjadi objek wisata favorit saat liburan karena menawarkan fasilitas memadai dan memiliki wahana permainan air yang terbilang lengkap
66,Museum Perangko,Museum perangko dibangun dengan bentuk bangunan bergaya Jawa Bali di atas lahan seluas 9.590 m2 dan diresmikan oleh Presiden Soeharto pada tanggal 29 September 1983. Museum ini memamerkan koleksi perangko asal Indonesia dan luar negeri. Adapula sepeda pos antik merk Falter buatan Jerman Barat tahun 1950 diletakkan di serambi museum. Halaman depan ada bola dunia dengan merpati yang membawa sebuah surat yang melambangkan bahwa tugas Perum Pos dan Giro menjangkau seluruh dunia.,Budaya,Jakarta,5000,4.4,-6.3041841,106.9017725,https://tamanmini.com/taman_jelajah_indonesia/wp-content/uploads/2023/09/Museum-Prangko-scaled.jpg,museum perangko budaya jakarta museum perangko dibangun dengan bentuk bangunan bergaya jawa bali di atas lahan seluas 9 590 m2 dan diresmikan oleh presiden soeharto pada tanggal 29 september 1983 museum ini memamerkan koleksi perangko asal indonesia dan luar negeri adapula sepeda pos antik merk falter buatan jerman barat tahun 1950 diletakkan di serambi museum halaman depan ada bola dunia dengan merpati yang membawa sebuah surat yang melambangkan bahwa tugas perum pos dan giro menjangkau seluruh dunia
67,Museum Tengah Kebun,"Museum di Tengah Kebun adalah sebuah museum penyimpanan Â± 4.000 koleksi seni dan sejarah Indonesia dan luar negeri yang berlokasi di daerah Kemang, Jakarta Selatan. Museum ini dibangun di tengah kebun seluas 3.500 m2. Museum ini dimiliki secara pribadi oleh Sjahrial Djalil, salah satu tokoh periklanan modern Indonesia dan pendiri biro iklan Ad Force Inc. Pada tahun 2013, museum ini terpilih sebagai Museum Swasta Terbaik di Museum Awards dengan koleksi dari 63 negara dan 26 provinsi di Indonesia.[2] Hal yang membuat museum ini berbeda dari museum lainnya adalah penataan sebanyak 2.414 koleksi yang dipamerkan kepada pengunjung diletakkan tidak beraturan di berbagai sudut ruangan, seperti lantai, tangah taman, toilet, dinding luar rumah, dan lain sebagainya.",Budaya,Jakarta,0,4.7,-6.267513,106.824107,https://storage.jakarta-tourism.go.id/public/articles/64c4d952-0d74-4917-b1f8-b0fafec495e4.jpg,museum tengah kebun budaya jakarta museum di tengah kebun adalah sebuah museum penyimpanan 4 000 koleksi seni dan sejarah indonesia dan luar negeri yang berlokasi di daerah kemang jakarta selatan museum ini dibangun di tengah kebun seluas 3 500 m2 museum ini dimiliki secara pribadi oleh sjahrial djalil salah satu tokoh periklanan modern indonesia dan pendiri biro iklan ad force inc pada tahun 2013 museum ini terpilih sebagai museum swasta terbaik di museum awards dengan koleksi dari 63 negara dan 26 provinsi di indonesia 2 hal yang membuat museum ini berbeda dari museum lainnya adalah penataan sebanyak 2 414 koleksi yang dipamerkan kepada pengunjung diletakkan tidak beraturan di berbagai sudut ruangan seperti lantai tangah taman toilet dinding luar rumah dan lain sebagainya
68,SnowBay Waterpark,"Waterpark yang menghadirkan wahana imajinatif berkonsep pegunungan bersalju. Tidak ketinggalan dengan atraksi air terbaik yang sangat menyenangkan. Dengan luas sekitar 3 hektar, tempat wisata ini menyediakan wahana â€“ wahana permainan air terbaik. Tak salah jika water park ini diminati dan dipadati oleh pengunjung terutama saat musim liburan datang. Pengunjung dapat menikmati keseruan berbagai atraksi air dengan pemandangan artistik yang menutupi 70% kawasan dengan salju. Pengunjung dapat merasakan rasa lelah dan penat berkurang hanya dengan menyaksikan suasana salju eksotik ini. Pengunjung akan disambut dengan rekreasi air berkelas dunia dengan konsep petualangan yang akan membuat terkesima. Menyuguhkan berbagai aktivitas seru yang dapat dinikmati oleh seluruh keluarga dari segala umur. Tidak hanya permainan air, terdapat juga wahana yang menantang adrenalin, cocok bagi yang ingin melepas stres.",Taman Hiburan,Jakarta,180000,4.3,-6.2992718,106.89151,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f2/80/d6/photo2jpg.jpg?w=1200&h=1200&s=1,snowbay waterpark taman hiburan jakarta waterpark yang menghadirkan wahana imajinatif berkonsep pegunungan bersalju tidak ketinggalan dengan atraksi air terbaik yang sangat menyenangkan dengan luas sekitar 3 hektar tempat wisata ini menyediakan wahana wahana permainan air terbaik tak salah jika water park ini diminati dan dipadati oleh pengunjung terutama saat musim liburan datang pengunjung dapat menikmati keseruan berbagai atraksi air dengan pemandangan artistik yang menutupi 70 kawasan dengan salju pengunjung dapat merasakan rasa lelah dan penat berkurang hanya dengan menyaksikan suasana salju eksotik ini pengunjung akan disambut dengan rekreasi air berkelas dunia dengan konsep petualangan yang akan membuat terkesima menyuguhkan berbagai aktivitas seru yang dapat dinikmati oleh seluruh keluarga dari segala umur tidak hanya permainan air terdapat juga wahana yang menantang adrenalin cocok bagi yang ingin melepas stres
69,Taman Cattleya,"Kehadiran Taman Cattleya tentu saja sangat bermanfaat bagi masyarakat Ibu Kota, ditengah situasi penatnya kemacetan, tumpukkan pekerjaan, serta polusi yang menjadi ancaman bagi kota-kota besar. Lokasi Taman Cattleya sangat strategis bagi mereka anda yang sedang bingung mencari tempat yang pas di akhir pekan. Lokasi Taman Cattleya berada di dekat pusat perbelanjaan yang sangat terkenal, yaitu Mall Taman Anggrek.",Taman Hiburan,Jakarta,20000,5.0,-6.1810843,106.7954476,"https://atourin.obs.ap-southeast-3.myhuaweicloud.com/images/destination/jakarta/taman-cattleya-profile1641207127.png?x-image-process=image/resize,p_100,limit_1/imageslim",taman cattleya taman hiburan jakarta kehadiran taman cattleya tentu saja sangat bermanfaat bagi masyarakat ibu kota ditengah situasi penatnya kemacetan tumpukkan pekerjaan serta polusi yang menjadi ancaman bagi kota kota besar lokasi taman cattleya sangat strategis bagi mereka anda yang sedang bingung mencari tempat yang pas di akhir pekan lokasi taman cattleya berada di dekat pusat perbelanjaan yang sangat terkenal yaitu mall taman anggrek
70,Taman Hutan Tebet,"Taman Tebet dibangun tahun 1960, taman ini sempat tertunda di tahun 1970 dan jadi pemukiman liar sampai tahun 2006. Dahulu, namanya Taman Honda. Bukan tanpa alasan, dinamakan demikian karena restorasi taman ini dilakukan atas kerjasama PT Honda Prospect Motor dan Pemerintah Provinsi DKI Jakarta. Taman seluas 1.800 m2 yang diresmikan oleh gubernur DKI Jakarta (waktu itu) Fauzi Bowo tanggal 28 Juli 2010. Merupakan ruang terbuka hijau yang dapat dimanfaatkan warga Jakarta untuk beraktivitas. Berada di antara jalan Tebet Barat Raya dan jalan Tebet Timur Raya Kecamatan Tebet, Kotamadya Jakarta Selatan. Kawasan taman memiliki anak sungai yang mengalir dari arah Pasarminggu menuju ke Manggarai. Taman Tebet juga dilengkapi dengan sejumlah fasilitas, seperti arena bermain untuk anak dan tempat berolahraga. Untuk arena olahraga sendiri, ada bulu tangkis dan jogging track. Taman yang dirawat oleh petugas ini juga menyediakan musala, kamar mandi, gazebo, dan fasilitas terapi refleksi.",Taman Hiburan,Jakarta,0,4.8,-6.2371409,106.8526505,https://asset.kompas.com/crops/8_GFpm-eSvQ0Ym5gtXUXbhExB74=/8x0:683x450/1200x800/data/photo/2022/02/08/62022fea9a150.jpeg,taman hutan tebet taman hiburan jakarta taman tebet dibangun tahun 1960 taman ini sempat tertunda di tahun 1970 dan jadi pemukiman liar sampai tahun 2006 dahulu namanya taman honda bukan tanpa alasan dinamakan demikian karena restorasi taman ini dilakukan atas kerjasama pt honda prospect motor dan pemerintah provinsi dki jakarta taman seluas 1 800 m2 yang diresmikan oleh gubernur dki jakarta waktu itu fauzi bowo tanggal 28 juli 2010 merupakan ruang terbuka hijau yang dapat dimanfaatkan warga jakarta untuk beraktivitas berada di antara jalan tebet barat raya dan jalan tebet timur raya kecamatan tebet kotamadya jakarta selatan kawasan taman memiliki anak sungai yang mengalir dari arah pasarminggu menuju ke manggarai taman tebet juga dilengkapi dengan sejumlah fasilitas seperti arena bermain untuk anak dan tempat berolahraga untuk arena olahraga sendiri ada bulu tangkis dan jogging track taman yang dirawat oleh petugas ini juga menyediakan musala kamar mandi gazebo dan fasilitas terapi refleksi
71,Hutan Kota Srengseng,"Selain Taman Hutan Mangrove dan Pantai Indah Kapuk, salah satu taman yang sudah cukup terkenal lama bisa dijumpai di sekitar Universitas Indonesia Depok, letaknya di pinggiran Jakarta, namanya Hutan Kota Srengseng. Sesuai namanya, kawasan wisata ini terletak di daerah Srengseng Kembangan Jakbar, letaknya dekat dengan daerah Kemayoran, Kebon Jeruk serta Rawa Buaya. Hutan Srengseng ini menjadi salah satu kawasan alam hijua yang bisa dijumpai di Daerah Khusus Ibukota Jakarta. Namun perlu diketahui bukan Srengseng Sawah ya, itu sudah berbeda. Kehadiran Taman Kota ini memberikan peran penting di sektor alam Jakarta yang tengah mengalami perkembangan cukup pesat.",Taman Hiburan,Jakarta,1000,5.0,-6.2106945,106.7643954,https://asset.kompas.com/crops/tJFF3MREpzIggb4GTxp6OMNtQ1E=/0x107:1280x960/1200x800/data/photo/2023/07/03/64a2389fae9c1.jpeg,hutan kota srengseng taman hiburan jakarta selain taman hutan mangrove dan pantai indah kapuk salah satu taman yang sudah cukup terkenal lama bisa dijumpai di sekitar universitas indonesia depok letaknya di pinggiran jakarta namanya hutan kota srengseng sesuai namanya kawasan wisata ini terletak di daerah srengseng kembangan jakbar letaknya dekat dengan daerah kemayoran kebon jeruk serta rawa buaya hutan srengseng ini menjadi salah satu kawasan alam hijua yang bisa dijumpai di daerah khusus ibukota jakarta namun perlu diketahui bukan srengseng sawah ya itu sudah berbeda kehadiran taman kota ini memberikan peran penting di sektor alam jakarta yang tengah mengalami perkembangan cukup pesat
72,Taman Spathodea,"Objek Wisata Taman Spathodea di Jagakarsa DKI Jakarta Selatan Jakarta adalah salah satu tempat wisata yang berada di Jl. Kebagusan Raya, Kecamatan Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia. Objek Wisata Taman Spathodea di Jagakarsa DKI Jakarta Selatan Jakarta adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun saat liburan. Yang menjadi daya tarik Taman Spathodea memiliki banyak jenis tanaman yang ditanam baik pepohonan dan bunga-bunga yang menghiasi area taman. Ada danau kecil yang berada ditengah taman akan membuat nyaman pengunjung. Banyak Fasilitas umum juga tersedia di Taman Spathodea seperti misalnya lintasan jogging, kolam ikan, outdoor gym, taman bermain untuk anak-anak, toilet, parkiran yang cukup luas dan tempat duduk yang cukup nyaman. Taman Spathodea ini hanya buka mulai pukul 05.00 â€“ 18.00 WIB jadi kalo sudah mulai malam taman ini akan ditutup untuk umum.",Taman Hiburan,Jakarta,0,4.6,-6.3226133,106.8241871,https://lookaside.fbsbx.com/lookaside/crawler/instagram/B78ezjiAnMf/0/image.jpg,taman spathodea taman hiburan jakarta objek wisata taman spathodea di jagakarsa dki jakarta selatan jakarta adalah salah satu tempat wisata yang berada di jl kebagusan raya kecamatan jagakarsa kota jakarta selatan daerah khusus ibukota jakarta indonesia objek wisata taman spathodea di jagakarsa dki jakarta selatan jakarta adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun saat liburan yang menjadi daya tarik taman spathodea memiliki banyak jenis tanaman yang ditanam baik pepohonan dan bunga bunga yang menghiasi area taman ada danau kecil yang berada ditengah taman akan membuat nyaman pengunjung banyak fasilitas umum juga tersedia di taman spathodea seperti misalnya lintasan jogging kolam ikan outdoor gym taman bermain untuk anak anak toilet parkiran yang cukup luas dan tempat duduk yang cukup nyaman taman spathodea ini hanya buka mulai pukul 05 00 18 00 wib jadi kalo sudah mulai malam taman ini akan ditutup untuk umum
73,Plaza Indonesia,"Plaza Indonesia diresmikan pada awal tahun 1990, terdiri dari empat lantai pertokoan kelas atas dengan luas 38.050 m2. Pusat perbelanjaan ini terletak di Bundaran Hotel Indonesia, tepatnya pada perantara jalan M.H. Thamrin dan jalan Kebon Kacang Raya di kawasan bisnis utama Jakarta.\nPlaza Indonesia juga dilengkapi dengan hotel Grand Hyatt Jakarta, sebuah hotel bintang lima berlantai 28 yang resmi dibuka juga pada awal tahun 1990. Hotel ini memiliki lebih dari 300 kamar dengan desain modern minimalis, restoran-restoran eksklusif, dan fasilitas yang sangat lengkap.\nPengembangan Plaza Indonesia berlanjut ketika Entertainment X'nter dibuka disebelah gedung yang ada dengan membidik pangsa pasar anak muda. Kedua gedung disambung dengan sebuah jembatan yang dikelilingi toko-toko.\nKini, Plaza Indonesia telah dilengkapi dengan gedung perkantoran The Plaza Office Tower dan apartement The Keraton Grand Hyatt Residences.\nPlaza Indonesia dikembangkan oleh PT Global Land Development Tbk (sebelumnya bernama PT Kridaperdana Indahgraha Tbk).",Pusat Perbelanjaan,Jakarta,0,4.9,-6.1939259,106.8222158,https://a.travel-assets.com/findyours-php/viewfinder/images/res70/210000/210042-Java.jpg?impolicy=fcrop&w=400&h=225&q=mediumLow,plaza indonesia pusat perbelanjaan jakarta plaza indonesia diresmikan pada awal tahun 1990 terdiri dari empat lantai pertokoan kelas atas dengan luas 38 050 m2 pusat perbelanjaan ini terletak di bundaran hotel indonesia tepatnya pada perantara jalan m h thamrin dan jalan kebon kacang raya di kawasan bisnis utama jakarta nplaza indonesia juga dilengkapi dengan hotel grand hyatt jakarta sebuah hotel bintang lima berlantai 28 yang resmi dibuka juga pada awal tahun 1990 hotel ini memiliki lebih dari 300 kamar dengan desain modern minimalis restoran restoran eksklusif dan fasilitas yang sangat lengkap npengembangan plaza indonesia berlanjut ketika entertainment x nter dibuka disebelah gedung yang ada dengan membidik pangsa pasar anak muda kedua gedung disambung dengan sebuah jembatan yang dikelilingi toko toko nkini plaza indonesia telah dilengkapi dengan gedung perkantoran the plaza office tower dan apartement the keraton grand hyatt residences nplaza indonesia dikembangkan oleh pt global land development tbk sebelumnya bernama pt kridaperdana indahgraha tbk
